2022-02-18 11:04:26,829 - USER_ID: a3a95cd5-69e8-4403-9b06-a4349e16567b | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-01 21:36:05,815 - USER_ID: 44429539-65c5-423e-b4fe-e36ff07ea23f | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:36:06,311 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:36:06,319 - USER_ID: 9ef286d6-9daa-4dd7-8400-0e7385601953 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:36:06,324 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:36:06,491 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:36:06,661 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'email': 'ivan@marga.app', 'code': 'WZ4iY8LvRmaZ', 'user_id': '44429539-65c5-423e-b4fe-e36ff07ea23f'}
2022-03-01 21:36:06,970 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:36:07,133 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:36:07,301 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:36:07,465 - USER_ID: ad52597d-c7cf-4855-a474-c1435a096a3b | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:37:31,924 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:37:32,255 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:37:32,511 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:37:33,049 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:37:33,276 - USER_ID: b842c51b-9850-499b-be24-b346fc28def5 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:37:33,645 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:37:33,652 - USER_ID: bf8483d2-cd8e-47dc-b9d9-02d097169b0a | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:37:33,657 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:37:33,821 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:37:34,256 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:37:34,433 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:37:34,609 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:37:34,777 - USER_ID: abe462f7-cb23-479f-8344-269eca4bc404 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:38:16,471 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:38:16,757 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:38:16,927 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:38:17,363 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:38:17,525 - USER_ID: 4b5f244e-20f2-48ad-bb0c-5220e14852fa | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:38:18,164 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:38:18,173 - USER_ID: 162fb5fc-f3e6-4578-aac5-542ce77bc5fd | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:38:18,177 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:38:18,334 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:38:18,575 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'email': 'ivan@marga.app', 'code': 'inlHYAnAePNJ', 'user_id': '4b5f244e-20f2-48ad-bb0c-5220e14852fa'}
2022-03-01 21:38:18,744 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:38:18,912 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:38:19,086 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:38:19,248 - USER_ID: 74fbf6da-0ff9-454a-9a64-c8b7cde4adf5 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:39:02,138 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:39:02,322 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:39:02,565 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:39:03,051 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:39:03,224 - USER_ID: 22fb152d-ecfe-4e8d-b149-f084f38067f8 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:39:03,804 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:39:03,812 - USER_ID: 152bb25e-d76a-4826-81fd-1a50e313e60b | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:39:03,816 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:39:03,976 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:39:04,408 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': 'Uw4gm1jOn85w', 'user_id': '22fb152d-ecfe-4e8d-b149-f084f38067f8'}
2022-03-01 21:39:04,699 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:39:04,869 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:39:05,132 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:39:05,367 - USER_ID: e995319b-8030-4461-9d5a-d193afaa4730 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:43:52,160 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:43:52,340 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:43:52,519 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:43:52,986 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:43:53,148 - USER_ID: 94e8f1cc-dca0-4d29-b678-1491bd358f60 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:43:53,575 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:43:53,583 - USER_ID: 495f048a-c6c8-4b2a-92e3-2bcafe7c1143 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:43:53,589 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:43:53,743 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:43:54,264 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:43:54,439 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:43:54,605 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:43:54,784 - USER_ID: f331239e-afde-4714-96b3-bc9cb79506c0 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:45:02,444 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:45:02,622 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:45:02,786 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:45:03,209 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:45:03,390 - USER_ID: e7301bfd-11af-4f3e-8747-82cdc0e9f910 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:45:03,727 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:45:03,735 - USER_ID: 5a304f11-efb0-4c88-bd23-e606f1d509c9 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:45:03,739 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:45:03,894 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:45:04,360 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:45:04,526 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:45:04,694 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:45:04,858 - USER_ID: 19961c6c-9703-431d-82ca-698a8820653b | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:47:18,686 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:47:18,863 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:47:19,026 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:47:19,470 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:47:19,633 - USER_ID: d069ff44-7e9c-443d-aaeb-a06222e509d7 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:47:20,008 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:47:20,015 - USER_ID: c695cf4c-d595-4f15-9f79-c45143e3ade6 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:47:20,019 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:47:20,173 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:47:20,357 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': 'kLgLq7SsM1xi', 'user_id': 'd069ff44-7e9c-443d-aaeb-a06222e509d7'}
2022-03-01 21:47:20,674 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:47:20,840 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:47:21,010 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:47:21,173 - USER_ID: 005936c5-d370-4d74-b7ef-4f6adab64514 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:49:20,406 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:49:20,602 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:49:20,791 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:49:21,268 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:49:21,432 - USER_ID: cb6e304d-6dc7-4eb5-8dc9-2dcb22cc2266 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:49:21,837 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:49:21,845 - USER_ID: 91612809-db2a-402d-bc28-338206f75c32 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:49:21,849 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:49:22,004 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:49:22,279 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': '1Dc0KxnUgez1', 'user_id': 'cb6e304d-6dc7-4eb5-8dc9-2dcb22cc2266'}
2022-03-01 21:49:22,440 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:49:22,599 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': 'BlaBla'}
2022-03-01 21:49:22,909 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:49:23,072 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:49:23,239 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:49:23,401 - USER_ID: 8939a084-4f39-4d02-9c5b-5b1eb142e94d | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:50:50,288 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:50:50,465 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:50:50,628 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:50:51,108 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:50:51,297 - USER_ID: 11e32a8f-ec40-4261-a614-532a9b353191 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:50:51,665 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:50:51,672 - USER_ID: 561a2ad1-2a75-4061-b53e-8fa5b3b0a105 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:50:51,676 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:50:51,834 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:50:52,503 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': '6HBVT7y9Vllm', 'user_id': '11e32a8f-ec40-4261-a614-532a9b353191'}
2022-03-01 21:50:52,666 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:50:52,819 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': 'BlaBla'}
2022-03-01 21:50:53,136 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:50:53,301 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:50:53,472 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:50:53,657 - USER_ID: 739775ba-79c9-4030-a857-0052c46ff83b | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:51:43,946 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:51:44,124 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:51:44,291 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:51:44,734 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:51:44,916 - USER_ID: 8bc3e831-9391-4325-ac13-f5d61e4fe3ff | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:51:45,241 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:51:45,254 - USER_ID: 730d8f29-cb1e-4642-bdcc-0fbaffb26687 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:51:45,260 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:51:45,419 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:51:45,639 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': 'azrfow09aiy8', 'user_id': '8bc3e831-9391-4325-ac13-f5d61e4fe3ff'}
2022-03-01 21:51:45,801 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:51:45,959 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': 'BlaBla'}
2022-03-01 21:51:46,274 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:51:46,436 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:51:46,601 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:51:46,765 - USER_ID: 486931c6-96a5-4923-aff0-a046e03e50f7 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-01 21:52:32,976 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-01 21:52:33,152 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-01 21:52:33,315 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-01 21:52:33,754 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-01 21:52:33,918 - USER_ID: 5a14f2b7-66d2-4161-9400-beb294200ed2 | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:52:34,241 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-01 21:52:34,254 - USER_ID: 5bdbb92a-f7a4-449f-b0e7-84374d085ed3 | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-01 21:52:34,260 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-01 21:52:34,420 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-01 21:52:34,626 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': 'OogmyViyoJZk', 'user_id': '5a14f2b7-66d2-4161-9400-beb294200ed2'}
2022-03-01 21:52:34,789 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': '12345'}
2022-03-01 21:52:34,946 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': 'BlaBla'}
2022-03-01 21:52:35,261 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
